id_acciones_presencia,fecha_hecho,fuente,municipio,departamento,region,pdet,pnis,zona,evento,tipo_accion,accion,acciones_tradicionales,aux_responsable,subgrupo_responsable,total_victimas,descripcion_hecho,actor_consolidado,tipo_accion_clean,departamento_clean,municipio_clean,largo_texto,renta_ilicita_identificada,afecta_sector_privado,llave_geo,impactos_sectoriales,sectores_afectados_lista
19535,2025-11-15,la fm,Balboa,Cauca,Pacífico,True,False,Rural,Acciones de los grupos armados al margen de la ley,Hostigamiento,Ataques contra la fuerza publica,True,disidencias de las farc,frente carlos patino,5,"el 14 de noviembre de 2025, en el sector de guadualito, zona rural del municipio de balboa, departamento del cauca, integrantes del frente carlos patino de las disidencias de las farc hostigaron a tropas del ejercito nacional que adelantaban operaciones ofensivas de control territorial, generando fuertes combates que dejaron cinco militares lesionados (tres soldados profesionales heridos y dos mas con lesiones) y el secuestro del soldado profesional victor hugo yepes garcia, cuyo paradero es desconocido, hecho que la institucion califico como una grave violacion de los derechos humanos y del derecho internacional humanitario.",disidencias de las farc,Hostigamiento,Cauca,Balboa,93,Extorsión,False,Balboa - Cauca,"{""Agropecuario"": ""Negativo"", ""Humanitario"": ""Negativo""}","Agropecuario, Humanitario"
19536,2025-11-15,diario occidente,Piendamó - Tunía,Cauca,Pacífico,True,False,Rural,Acciones de los grupos armados al margen de la ley,Activacion de artefacto explosivo,Ataque a infraestructura y bienes civiles,True,disidencias de las farc,ala mordisco,0,"el 15 de noviembre, sobre la via panamericana en el departamento del cauca, se presentaron dos hechos de violencia: en el corregimiento de tunia, municipio de piendamo, un vehiculo cargado con explosivos detono cerca de la carretera en el corredor que conecta popayan con cali, en la misma zona donde dias antes se registro un atentado contra el senador temistocles ortega; y en el corregimiento de parraga, jurisdiccion de rosas, presuntos integrantes del frente carlos patino de las disidencias de las farc instalaron un reten armado, atravesaron vehiculos para bloquear totalmente el paso y dispararon contra las llantas de camiones, marcando algunos automotores con las siglas de dicha estructura, generando terror entre conductores y viajeros",disidencias de las farc,Activacion de artefacto explosivo,Cauca,Piendamó - Tunía,115,Ninguna,False,Piendamó - Tunía - Cauca,{},Ninguno
19537,2025-11-15,el heraldo,Sipí,Chocó,Pacífico,True,False,Rural,Acciones de los grupos armados al margen de la ley,Enfrentamiento,Enfrentamientos,True,"eln, otro grupo armado ilegal",clan del golfo,0,": entre el 11 y el 14 de noviembre de 2025, en la cuenca media del rio san juan, zona rural del municipio de sipi, departamento del choco, se registraron enfrentamientos armados entre el eln y el clan del golfo que obligaron a varias familias de las comunidades de buenas brisas y san agustin a desplazarse en medio de breves pausas en los combates, mientras otras quedaron confinadas por temor al fuego cruzado y a la posible instalacion de artefactos explosivos, situacion que llevo a la gobernacion a declarar alerta humanitaria para esta subregion.","eln, otro grupo armado ilegal",Enfrentamiento,Chocó,Sipí,94,Ninguna,False,Sipí - Chocó,"{""Agropecuario"": ""Negativo"", ""Ambiental"": ""Negativo""}","Agropecuario, Ambiental"
19532,2025-11-14,caracol,Tibú,Norte De Santander,Andina,True,True,Rural,Acciones de la fuerza publica y otros servidores publicos,Combate,Acciones de la fuerza publica,True,disidencias de las farc,frente 33,1," el 13 de noviembre de 2025, en zona rural del municipio de tibu, departamento de norte de santander, en el corredor fronterizo del catatumbo, tropas del batallon de operaciones terrestres n.º 11 sostuvieron enfrentamientos armados en el marco de operaciones ofensivas contra integrantes de la estructura 33 del estado mayor central de las disidencias de las farc, combate en el que fue asesinado el soldado profesional andres miguel garcia montes mientras cumplia labores operacionales en una zona donde se han intensificado las acciones criminales en las ultimas semanas.",disidencias de las farc,Combate,Norte De Santander,Tibú,88,Ninguna,False,Tibú - Norte De Santander,"{""Agropecuario"": ""Negativo""}",Agropecuario
19533,2025-11-14,caracol,San José De Cúcuta,Norte De Santander,Andina,False,False,Urbana,Acciones de la fuerza publica y otros servidores publicos,Combate,Acciones de la fuerza publica,True,,,2," el 13 de noviembre de 2025, en el barrio el contento, en pleno centro de cucuta, departamento de norte de santander, durante un operativo del gaula y el goes de la policia en una vivienda de la avenida 10 con calle 15 donde se escondian presuntos integrantes de una oficina de cobro vinculada a recientes homicidios, los uniformados fueron recibidos a disparos, lo que desato un intercambio de fuego que dejo a un presunto delincuente abatido, al intendente jefe ronald alexander rincon roman del gaula mecuc herido en la cabeza, y a otro hombre capturado, ademas de la incautacion de un revolver, vainillas de fusil y pistola y dosis de estupefacientes.",no identificado,Combate,Norte De Santander,San José De Cúcuta,111,Ninguna,False,San José De Cúcuta - Norte De Santander,{},Ninguno
19527,2025-11-13,el tiempo,Timbío,Cauca,Pacífico,False,False,Urbana,Acciones de los grupos armados al margen de la ley,Hostigamiento,Ataques contra la fuerza publica,True,,,0,"el 13 de noviembre de 2025, en el casco urbano del municipio de timbio, departamento del cauca, grupos armados ilegales realizaron un ataque con un dron cargado con explosivos que provoco dos detonaciones cerca de la estacion de policia, generando panico entre la poblacion y causando danos en al menos una vivienda y algunos locales aledanos, sin que se reportaran heridos ni victimas mortales.",no identificado,Hostigamiento,Cauca,Timbío,64,Ninguna,False,Timbío - Cauca,{},Ninguno
19529,2025-11-13,rcn,Rosas,Cauca,Pacífico,False,True,Rural,Acciones de los grupos armados al margen de la ley,Reten ilegal,Otra,False,disidencias de las farc,frente carlos patino,0,"en la manana del 13 de noviembre de 2025, en el corregimiento de parraga, jurisdiccion del municipio de rosas, departamento del cauca, presuntos integrantes de las disidencias del frente carlos patino instalaron un reten ilegal sobre la via panamericana que comunica popayan con pasto, obligando a varios conductores a detenerse, atravesando vehiculos para bloquear completamente la carretera y disparando contra las llantas de camiones, algunos de los cuales fueron marcados con mensajes alusivos al frente carlos patino, lo que genero temor entre transportadores y viajeros aunque sin reporte de heridos.",disidencias de las farc,Reten ilegal,Cauca,Rosas,90,Ninguna,False,Rosas - Cauca,{},Ninguno
19531,2025-11-13,el tiempo,Leiva,Nariño,Pacífico,True,False,Urbana,Acciones de los grupos armados al margen de la ley,Hostigamiento,Ataques contra la fuerza publica,True,disidencias de las farc,frente franco benavides,0,": el 13 de noviembre de 2025, en el casco urbano del municipio de leiva, departamento de narino, presuntos integrantes de la columna franco benavides de las disidencias de las farc atacaron durante mas de cinco horas la estacion de policia con fusiles y explosivos, incluyendo artefactos lanzados desde drones, accion que dejo a unos 20 policias resistiendo el hostigamiento, afecto un hogar infantil y provoco el confinamiento de mas de 5.000 habitantes, sin que se reportaran uniformados muertos y con al menos un disidente muerto y otros heridos en los combates posteriores.",disidencias de las farc,Hostigamiento,Nariño,Leiva,93,Ninguna,False,Leiva - Nariño,"{""Humanitario"": ""Negativo""}",Humanitario
19522,2025-11-12,el tiempo,Padilla,Cauca,Pacífico,False,False,Urbana,Acciones de los grupos armados al margen de la ley,Hostigamiento,Ataques contra la fuerza publica,True,disidencias de las farc,frente dagoberto ramos,0," en la manana del 12 de noviembre de 2025, en el casco urbano del municipio de padilla, en el norte del departamento del cauca, tres presuntos integrantes de la estructura dagoberto ramos de las disidencias de las farc llegaron en una camioneta a una panaderia ubicada a pocos metros de la estacion de policia y, camuflados entre civiles, se atrincheraron dentro del local desde donde dispararon con fusiles contra los uniformados.",disidencias de las farc,Hostigamiento,Cauca,Padilla,71,Ninguna,True,Padilla - Cauca,{},Ninguno
19525,2025-11-12,el pais,Caloto,Cauca,Pacífico,True,False,,Acciones de los grupos armados al margen de la ley,Ataque a instalaciones de la fuerza publica,Ataques contra la fuerza publica,True,disidencias de las farc,frente dagoberto ramos,0," el 11 de noviembre de 2025, en el municipio de caloto, departamento del cauca, integrantes del frente dagoberto ramos de las disidencias de las farc atacaron por varias horas a los policias de la estacion local con armas de fuego y ubicaron cilindros al parecer cargados con explosivos en varias vias del municipio, aumentando el temor y el confinamiento de la poblacion civil, sin que se reportaran heridos ni muertos.",disidencias de las farc,Ataque a instalaciones de la fuerza publica,Cauca,Caloto,70,Ninguna,True,Caloto - Cauca,"{""Humanitario"": ""Negativo""}",Humanitario
19528,2025-11-12,el pais,Patía,Cauca,Pacífico,True,False,Rural,Acciones de los grupos armados al margen de la ley,Emboscada,Ataques contra la fuerza publica,True,disidencias de las farc,frente carlos patino,2," el 12 de noviembre de 2025, en la vereda san pedro, zona rural del municipio de patia, cerca al area urbana de el bordo en el departamento del cauca, integrantes del frente carlos patino de las disidencias de las farc hostigaron con explosivos y rafagas de fusil a soldados que patrullaban el sector, generando una confrontacion de mas de tres horas en dos puntos de la zona rural y desarrollada en medio de la poblacion civil y de los conductores que transitaban por la via del sur del cauca, lo que dejo heridos a los soldados profesionales andres camilo chantre, deiby darwin marroquin y luis angel zuniga.",disidencias de las farc,Emboscada,Cauca,Patía,107,Ninguna,False,Patía - Cauca,"{""Agropecuario"": ""Negativo""}",Agropecuario
19523,2025-11-11,el pais,El Peñol,Nariño,Pacífico,False,False,Urbana,Acciones de los grupos armados al margen de la ley,Hostigamiento,Ataques contra la fuerza publica,True,disidencias de las farc,franco benavides,2," el 11 de noviembre de 2025, en el casco urbano del municipio de el penol, departamento de narino, disidencias de las farc atacaron la estacion de policia con fusiles y explosivos lanzados desde drones, ataque que dejo dos uniformados heridos y obligo a la reaccion de la fuerza publica para restablecer el orden.",disidencias de las farc,Hostigamiento,Nariño,El Peñol,53,Ninguna,False,El Peñol - Nariño,{},Ninguno
19524,2025-11-11,el pais,Suárez,Cauca,Pacífico,True,False,Rural,Acciones de los grupos armados al margen de la ley,Hostigamiento,Ataques contra la fuerza publica,True,,,0," el 11 de noviembre de 2025, en zona rural del municipio de suarez, departamento del cauca, disidencias de las farc atacaron durante varias horas a unidades del ejercito y la policia con explosivos lanzados desde drones y rafagas de fusil en distintos puntos, generando combates y dejando a comunidades indigenas y campesinas atrapadas por el fuego cruzado, sin que se reportaran heridos ni muertos.",no identificado,Hostigamiento,Cauca,Suárez,64,Ninguna,False,Suárez - Cauca,"{""Agropecuario"": ""Negativo""}",Agropecuario
19526,2025-11-11,el pais,Corinto,Cauca,Pacífico,True,False,Rural,Acciones de los grupos armados al margen de la ley,Hostigamiento,Ataques contra la fuerza publica,True,disidencias de las farc,frente dagorberto ramos,0," el 11 de noviembre de 2025, en el sector el cementerio del municipio de corinto, departamento del cauca, integrantes del frente dagoberto ramos de las disidencias de las farc lanzaron explosivos contra una patrulla del ejercito que se movilizaba por la zona, en un contexto de presencia prolongada de esa estructura armada en el norte del cauca, sin que se reportaran heridos ni victimas mortales.",disidencias de las farc,Hostigamiento,Cauca,Corinto,65,Ninguna,False,Corinto - Cauca,{},Ninguno
19520,2025-11-10,eltiempo,Jamundí,Valle Del Cauca,Pacífico,False,False,Rural,Acciones de los grupos armados al margen de la ley,Hostigamiento,Ataques contra la fuerza publica,True,disidencias de las farc,frente jaime martinez,0," en la manana del 10 de noviembre de 2025, en el corregimiento de robles, zona rural del municipio de jamundi, departamento del valle del cauca, se registro un nuevo ataque armado en el que presuntos integrantes del frente jaime martinez de las disidencias de las farc lanzaron granadas contra la subestacion de policia, atentado que no dejo heridos pero si danos estructurales en la instalacion y reactivo el confinamiento y el miedo de la poblacion, que viene sufriendo una escalada de hostigamientos y ataques con explosivos y drones contra la fuerza publica.",disidencias de las farc,Hostigamiento,Valle Del Cauca,Jamundí,92,Ninguna,False,Jamundí - Valle Del Cauca,"{""Agropecuario"": ""Negativo"", ""Humanitario"": ""Negativo""}","Agropecuario, Humanitario"
19521,2025-11-10,caracol,Calamar,Guaviare,Amazonia,True,True,Urbana,Acciones de la fuerza publica y otros servidores publicos,Bombardeo,Acciones de la fuerza publica,True,disidencias de las farc,ala mordisco,10,"el 10 de noviembre, en zona selvatica cercana al municipio de calamar, departamento del guaviare, el presidente gustavo petro anuncio que ordeno el bombardeo y la “disolucion militar” de un frente de las disidencias de las farc bajo el mando de alias ivan mordisco, operacion en la que la fuerza aeroespacial colombiana realizo un bombardeo contra un campamento de esta estructura narcoterrorista que dejo al menos 20 muertos, entre ellos posiblemente alias pescador.",disidencias de las farc,Bombardeo,Guaviare,Calamar,73,Ninguna,False,Calamar - Guaviare,{},Ninguno
19518,2025-11-06,caracol,San Pablo,Bolívar,Caribe,True,True,Rural,Acciones de los grupos armados al margen de la ley,Ataque a poblacion,Ataque a infraestructura y bienes civiles,True,eln,,3,"en la noche del 6 de noviembre de 2025, en la vereda el jardin de la zona rural del municipio de san pablo, departamento de bolivar, presuntos integrantes del eln incursionaron armados en una mina de oro ilegal y realizaron disparos indiscriminados contra los trabajadores, ataque que dejo tres hombres muertos, destruyo maquinaria amarilla y genero el desplazamiento de la comunidad minera en un contexto de disputa con el clan del golfo por el control de la explotacion aurifera y los corredores de la serrania de san lucas.",eln,Ataque a poblacion,Bolívar,San Pablo,88,Minería,False,San Pablo - Bolívar,"{""Minero"": ""Negativo"", ""Agropecuario"": ""Negativo"", ""Humanitario"": ""Negativo""}","Minero, Agropecuario, Humanitario"
19519,2025-11-06,caracol,El Bagre,Antioquia,Andina,True,False,Rural,Acciones de los grupos armados al margen de la ley,Enfrentamiento,Enfrentamientos,True,"otro grupo armado ilegal, disidencias de las farc",clan del golfo,0,"descripcion del hecho: el 6 de noviembre de 2025, en la vereda socorro de la finca la orqueta, jurisdiccion del corregimiento puerto lopez, zona rural del municipio de el bagre, departamento de antioquia, se registraron fuertes combates entre integrantes del clan del golfo y un grupo guerrillero, al parecer disidencias de las farc, durante los cuales miembros del clan del golfo incendiaron una casa finca habitada por una familia campesina cuyo paradero se desconoce.","otro grupo armado ilegal, disidencias de las farc",Enfrentamiento,Antioquia,El Bagre,74,Ninguna,True,El Bagre - Antioquia,"{""Agropecuario"": ""Negativo""}",Agropecuario
19517,2025-11-05,canal tro,Barbosa,Antioquia,Andina,False,False,Rural,Acciones de la fuerza publica y otros servidores publicos,Combate,Acciones de la fuerza publica,True,disidencias de las farc,frente 36,3,"el 5 de noviembre, en zona rural del municipio de barbosa, departamento de antioquia, en el marco de un operativo judicial de la policia nacional y la fiscalia, se produjo un enfrentamiento armado en una finca donde fueron abatidos tres presuntos integrantes del frente 36 de las disidencias de las farc, entre ellos samuel alexis sanchez, alias mano tigre, senalado explosivista vinculado al ataque con explosivos contra un helicoptero de la policia en la vereda los toros de amalfi, y en el lugar se incautaron armas de fuego y material para la fabricacion de artefactos explosivos.",disidencias de las farc,Combate,Antioquia,Barbosa,96,Ninguna,True,Barbosa - Antioquia,"{""Agropecuario"": ""Negativo""}",Agropecuario
19514,2025-11-03,el tiempo,Ocaña,Norte De Santander,Andina,False,False,Rural,Acciones de la fuerza publica y otros servidores publicos,Combate,Acciones de la fuerza publica,True,eln,frente carlos armando cacua,1,"el 3 de noviembre de 2025, en la vereda aguas claras, zona rural del municipio de ocana, departamento de norte de santander, tropas del ejercito nacional, en coordinacion con la policia y la fiscalia, desarrollaron una operacion militar en el marco de la operacion catatumbo en la que fue dado de baja henry amaya ramirez, alias gerson, explosivista, francotirador y operador de drones del frente carlos armando cacua guerrero del eln, senalado de ataques con drones contra unidades militares en el carmen y de homicidios de comandantes de policia en san calixto y teorama, ademas de otros hechos violentos en la region.",eln,Combate,Norte De Santander,Ocaña,102,Ninguna,False,Ocaña - Norte De Santander,"{""Agropecuario"": ""Negativo""}",Agropecuario
19516,2025-11-03,blu radio,Suárez,Cauca,Pacífico,True,False,Urbana,Acciones de los grupos armados al margen de la ley,Ataque a instalaciones de la fuerza publica,Ataques contra la fuerza publica,True,,,6,"descripcion del hecho: en la madrugada del lunes festivo 3 de noviembre de 2025, en el barrio villa flor del casco urbano del municipio de suarez, departamento del cauca, exploto un carro bomba muy cerca de la estacion de policia, atentado que dejo dos personas muertas y al menos cuatro heridas, la mayoria civiles, ademas de graves danos en decenas de viviendas y locales comerciales de la zona",no identificado,Ataque a instalaciones de la fuerza publica,Cauca,Suárez,68,Ninguna,False,Suárez - Cauca,{},Ninguno
19515,2025-11-02,caracol,Ocaña,Norte De Santander,Andina,False,False,Rural,Acciones de los grupos armados al margen de la ley,Hostigamiento,Ataques contra la fuerza publica,True,,,0,"en la madrugada del 3 de noviembre de 2025, en el corregimiento de otare, zona rural del municipio de ocana, departamento de norte de santander, un grupo armado ataco la subestacion de policia lanzando dos explosivos de alto poder y realizando multiples disparos, lo que provoco danos en la infraestructura policial y en algunas viviendas cercanas, sin dejar uniformados ni civiles heridos, en un contexto de presencia del eln y disidencias del frente 33 de las farc en la zona.",no identificado,Hostigamiento,Norte De Santander,Ocaña,80,Ninguna,True,Ocaña - Norte De Santander,"{""Agropecuario"": ""Negativo""}",Agropecuario
19511,2025-11-01,la fm,Patía,Cauca,Pacífico,True,False,Rural,Acciones de los grupos armados al margen de la ley,Hostigamiento,Ataques contra la fuerza publica,True,disidencias de las farc,frente carlos patino,10,"el 1 de noviembre, en el municipio de el patia, departamento del cauca, se reporto un atentado de las disidencias de las farc del frente carlos patino contra una tropa del ejercito nacional que dejo un soldado muerto y diez heridos, quienes son atendidos en un centro medico de cali, hecho por el cual el ministro de defensa responsabilizo a alias zamora y anuncio una recompensa de 500 millones de pesos.",disidencias de las farc,Hostigamiento,Cauca,Patía,71,Ninguna,False,Patía - Cauca,{},Ninguno
19508,2025-10-31,el espectador,Ábrego,Norte De Santander,Andina,False,False,Rural,Acciones de la fuerza publica y otros servidores publicos,Combate,Acciones de la fuerza publica,True,disidencias de las farc,frente 33,0,"el 31 de octubre de 2025, en la vereda brisas del tarrita, via nacional 70 (kilometro 43), municipio de abrego (norte de santander), tropas del ejercito nacional adscritas al batallon de infanteria n.º 15 de la trigesima brigada impidieron un intento de secuestro llevado a cabo por presuntos integrantes de la estructura 33 de las disidencias de las farc, quienes pretendian retener por la fuerza a un civil que transitaba por el sector. durante el enfrentamiento, los sujetos huyeron en medio del combate y se incautaron tres armas cortas, municion de diversos calibres y dos motocicletas.",disidencias de las farc,Combate,Norte De Santander,Ábrego,96,Extorsión,False,Ábrego - Norte De Santander,{},Ninguno
19510,2025-10-31,el pais,Santiago De Cali,Valle Del Cauca,Pacífico,False,False,Rural,Acciones de la fuerza publica y otros servidores publicos,Combate,Acciones de la fuerza publica,True,disidencias de las farc,frente jaime martinez,0,"alrededor del 31 de octubre de 2025, tropas del batallon de alta montana no. 3 del ejercito nacional sostuvieron un enfrentamiento armado con presuntos integrantes del grupo armado organizado residual jaime martinez en la vereda la castilla, zona rural de cali. los disidentes buscaban reforzar su presencia criminal en la region. la accion militar culmino con un presunto integrante muerto y tres capturados. se incautaron armas, municion, material de intendencia y equipos de comunicacion. las tropas mantienen presencia para evitar nuevos enfrentamientos.",disidencias de las farc,Combate,Valle Del Cauca,Santiago De Cali,82,Ninguna,False,Santiago De Cali - Valle Del Cauca,"{""Agropecuario"": ""Negativo""}",Agropecuario
19512,2025-10-31,el espectador,Jamundí,Valle Del Cauca,Pacífico,False,False,Rural,Acciones de la fuerza publica y otros servidores publicos,Ataque a instalaciones de la fuerza publica,Ataques contra la fuerza publica,True,,,0,"el 31 de octubre de 2025, en el corregimiento de robles del municipio de jamundi, departamento del valle del cauca, fue atacada la estacion de policia mediante el uso de drones cargados con explosivos, lo que produjo unicamente danos materiales sin dejar civiles ni uniformados heridos, hecho que fue confirmado por la alcaldia municipal.",no identificado,Ataque a instalaciones de la fuerza publica,Valle Del Cauca,Jamundí,54,Ninguna,False,Jamundí - Valle Del Cauca,{},Ninguno
19513,2025-10-31,la fm,Santiago De Cali,Valle Del Cauca,Pacífico,False,False,Rural,Acciones de la fuerza publica y otros servidores publicos,Combate,Acciones de la fuerza publica,True,disidencias de las farc,frente jaime martinez,1," el 31 de octubre de 2025, en el corregimiento de la castilla, zona rural de cali, departamento del valle del cauca, tropas del ejercito nacional sostuvieron combates contra integrantes del grupo armado organizado residual jaime martinez que dejaron un presunto miembro de esa estructura muerto, tres capturados e incautacion de armas, municiones, material de intendencia y comunicaciones, en el marco de una operacion que buscaba frenar el avance de este actor ilegal hacia dagua y otros puntos del valle del cauca.",disidencias de las farc,Combate,Valle Del Cauca,Santiago De Cali,81,Ninguna,False,Santiago De Cali - Valle Del Cauca,"{""Agropecuario"": ""Negativo""}",Agropecuario
19505,2025-10-30,el tiempo,Patía,Cauca,Pacífico,True,False,Rural,Acciones de los grupos armados al margen de la ley,Emboscada,Ataques contra la fuerza publica,True,disidencias de las farc,frente carlos patino,6,"el 30 de octubre de 2025, en la via popayan–el estrecho, municipio de el patia (cauca), tropas motorizadas del ejercito nacional de colombia fueron victimas de un ataque con un artefacto explosivo improvisado atribuido al frente carlos patino de las disidencias de las farc‑ep. el artefacto estallo al paso del convoy, provocando la muerte del soldado profesional johan cuellar gaitan y heridas a otros cinco miembros de la fuerza publica.",disidencias de las farc,Emboscada,Cauca,Patía,70,Ninguna,False,Patía - Cauca,{},Ninguno
19507,2025-10-30,la fm,Barbosa,Antioquia,Andina,False,False,Rural,Acciones de la fuerza publica y otros servidores publicos,Combate,Acciones de la fuerza publica,True,disidencias de las farc,frente 36,3,"el 30 de octubre de 2025, en una finca ubicada en la zona rural del municipio de barbosa (antioquia), unidades de la policia nacional desarrollaron un operativo que dejo tres hombres abatidos del frente 36 de las disidencias de las farc , entre ellos alias “mano tigre”, presunto explosivista vinculado al atentado contra un helicoptero de la policia en el municipio de amalfi, donde murieron 13 uniformados.",disidencias de las farc,Combate,Antioquia,Barbosa,67,Ninguna,True,Barbosa - Antioquia,"{""Agropecuario"": ""Negativo""}",Agropecuario
19509,2025-10-30,ejercito nacional,Frontino,Antioquia,Andina,False,False,Rural,Acciones de la fuerza publica y otros servidores publicos,Combate,Acciones de la fuerza publica,True,otro grupo armado ilegal,clan del golfo,1,"el 30 de octubre de 2025, en el sector alto de cuevas, zona rural del municipio de frontino (antioquia), tropas de la cuarta brigada del ejercito nacional de colombia, en desarrollo de una operacion militar, neutralizaron a alias “miguelito” (tambien conocido como manuel o tilson), senalado cabecilla de la estructura subversiva de la subestructura “edwin roman velasquez valle” de la clan del golfo, con historial delictivo previo en otras organizaciones armadas. durante la accion se incautaron una pistola, tres proveedores, municion de varios calibres y dos telefonos celulares.",otro grupo armado ilegal,Combate,Antioquia,Frontino,88,Ninguna,False,Frontino - Antioquia,"{""Agropecuario"": ""Negativo""}",Agropecuario
19503,2025-10-29,el espectador,Argelia,Cauca,Pacífico,True,False,Rural,Acciones de los grupos armados al margen de la ley,Ataque a instalaciones de la fuerza publica,Ataques contra la fuerza publica,True,disidencias de las farc,frente carlos patino,5,"el 29 de octubre de 2025, en el corregimiento de el plateado, municipio de argelia (cauca), se registro un ataque con drones cargados de explosivos por parte de la estructura “frente carlos patino” de las disidencias de las farc, contra una base militar cercana a la escuela rural bello horizonte. el suceso dejo cinco personas heridas que resultaron con lesiones por esquirlas al caer uno de los artefactos en un aula de la escuela.",disidencias de las farc,Ataque a instalaciones de la fuerza publica,Cauca,Argelia,74,Ninguna,False,Argelia - Cauca,"{""Agropecuario"": ""Negativo""}",Agropecuario
19504,2025-10-29,la fm,Santiago De Cali,Valle Del Cauca,Pacífico,False,False,Urbana,Acciones de los grupos armados al margen de la ley,Enfrentamiento,Enfrentamientos,True,delincuencia comun,la 42; los del hueco,0,"el 29 de octubre de 2025, en el barrio mariano ramos, oriente de la ciudad de cali (valle del cauca), se presento una balacera producto de un enfrentamiento entre bandas de microtrafico identificadas como “la 42” y “los del hueco” durante la realizacion de un velorio en la carrera 46 con calle 48. el tiroteo dejo como saldo un menor de 16 anos muerto con dos impactos de bala y otro joven herido. las autoridades capturaron en el lugar a dos presuntos miembros de las estructuras y se incautaron seis armas de fuego que eran utilizadas por los implicados en la disputa.",delincuencia comun,Enfrentamiento,Valle Del Cauca,Santiago De Cali,102,Ninguna,False,Santiago De Cali - Valle Del Cauca,{},Ninguno
19506,2025-10-29,el espectador,Abriaquí,Antioquia,Andina,False,False,Rural,Acciones de la fuerza publica y otros servidores publicos,Combate,Acciones de la fuerza publica,True,otro grupo armado ilegal,clan del golfo,5,"el 29 de octubre de 2025, en la vereda potreros, zona rural del municipio de abriaqui (antioquia), tropas del ejercito nacional, en coordinacion con policia y fiscalia, sostuvieron combates con la subestructura “edwin roman velasquez valle” del clan del golfo. el enfrentamiento dejo como saldo al menos cinco presuntos integrantes de la organizacion muertos, dos capturados, y la recuperacion de un menor de edad que estaba en poder del grupo armado.",otro grupo armado ilegal,Combate,Antioquia,Abriaquí,71,Ninguna,False,Abriaquí - Antioquia,"{""Agropecuario"": ""Negativo""}",Agropecuario
19502,2025-10-27,el tiempo,El Bagre,Antioquia,Andina,True,False,Rural,Acciones de la fuerza publica y otros servidores publicos,Combate,Acciones de la fuerza publica,True,otro grupo armado ilegal,clan del golfo,3,"el 27 de octubre de 2025, en la zona rural del municipio de el bagre (antioquia), tropas del ejercito nacional de colombia llevaron a cabo una operacion militar ofensiva que permitio desmantelar una central de comunicaciones de la estructura criminal del clan del golfo. en la accion se registro la muerte de un presunto integrante del grupo armado. fueron decomisados dos fusiles calibre 5,56 mm, seis proveedores metalicos, casi mil cartuchos de diferentes calibres, ocho chalecos multiproposito y equipos de intendencia. ademas, el ejercito empleo apoyo de artilleria (proyectiles de 155 mm) y helicoptero para suministro logistico.",otro grupo armado ilegal,Combate,Antioquia,El Bagre,97,Ninguna,False,El Bagre - Antioquia,"{""Agropecuario"": ""Negativo""}",Agropecuario
19498,2025-10-26,mioriente,El Carmen De Viboral,Antioquia,Andina,False,False,Rural,Acciones de los grupos armados al margen de la ley,Enfrentamiento,Enfrentamientos,True,,,5,"el 26 de octubre de 2025, en una zona boscosa contigua al barrio bosques de la cimarrona, municipio de el carmen de viboral (antioquia), se registro un enfrentamiento armado entre bandas criminales que operan en la region. en el ataque murio un hombre y resultaron cuatro personas heridas, varias de ellas de gravedad. uno de los heridos manifesto que el hecho habria sido producto de una disputa entre bandas.",no identificado,Enfrentamiento,Antioquia,El Carmen De Viboral,69,Ninguna,False,El Carmen De Viboral - Antioquia,{},Ninguno
19499,2025-10-26,caracol radio,Briceño,Antioquia,Andina,True,True,Rural,Acciones de los grupos armados al margen de la ley,Enfrentamiento,Enfrentamientos,True,"otro grupo armado ilegal, disidencias de las farc",frente 36; clan del golfo,0,"el 26 de octubre de 2025, en la zona rural del municipio de briceno (antioquia), tropas de la cuarta brigada del ejercito nacional ingresaron para reforzar la presencia estatal luego de intensos enfrentamientos entre el clan del golfo y el frente 36 de las disidencias de las farc, los cuales provocaron el desplazamiento de al menos 2.200 campesinos. las labores de la fuerza publica se desarrollan bajo estrictas medidas de seguridad debido a la presencia de minas antipersona y artefactos explosivos colocados por los grupos armados ilegales en rutas de acceso. ademas, la gobernacion de antioquia denuncio que el estado nacional no habia respondido a cuatro oficios solicitando ayuda para garantias de la poblacion desplazada.","otro grupo armado ilegal, disidencias de las farc",Enfrentamiento,Antioquia,Briceño,115,Ninguna,False,Briceño - Antioquia,"{""Agropecuario"": ""Negativo"", ""Humanitario"": ""Negativo""}","Agropecuario, Humanitario"
19500,2025-10-26,el tiempo,Suárez,Cauca,Pacífico,True,False,Rural,Acciones de la fuerza publica y otros servidores publicos,Combate,Acciones de la fuerza publica,True,disidencias de las farc,,2,"el 26 de octubre de 2025, en zona rural del municipio de suarez (cauca), tropas del ejercito nacional sostuvieron un enfrentamiento armado con un grupo armado ilegal, durante el desarrollo de la jornada electoral. producto del combate resulto herido un soldado y fue abatido un presunto integrante del grupo insurgente. el hecho no afecto el proceso de votacion en la zona.",disidencias de las farc,Combate,Cauca,Suárez,61,Ninguna,False,Suárez - Cauca,"{""Agropecuario"": ""Negativo""}",Agropecuario
